"MED_SCH_DATA_ID","ENTITY_ID","LABEL_FLAG","GRAD_STATUS","SCHOOL_NAME","GRAD_DT","SCHOOL_CD","INSERT_DTM","INSERT_USER_ID","END_DT","CITY","STATE_CD","ZIP","AMA_SCHOOL_CD","SEGMENT_ONLY_IND","COUNTRY_NAME","MATRICULATION_DT","DEGREE_CD","NSC_IND","NSC_DATE","NSC_USER_ID"
7243691,5614787,"D","Yes        ","Wayne State University School of Medicine",1971-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243692,5614904,"D","Yes        ","Wayne State University School of Medicine",1971-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243693,5615021,"D","Yes        ","Wayne State University School of Medicine",1971-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243694,5615138,"D","Yes        ","Wayne State University School of Medicine",1971-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243695,5615255,"D","Yes        ","Wayne State University School of Medicine",1971-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243696,5615372,"D","Yes        ","Wayne State University School of Medicine",1971-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243697,5615489,"D","Yes        ","Wayne State University School of Medicine",1971-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243698,5615606,"D","Yes        ","Wayne State University School of Medicine",1971-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243699,5615723,"D","Yes        ","Wayne State University School of Medicine",1972-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243700,5615840,"D","Yes        ","Wayne State University School of Medicine",1972-01-01,"02507     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Detroit                     ","MI","48201     ",14796414,,"United States of America                                                   ",,"MD","N",,
7243701,5337471,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7608512,10552668,"D","Yes        ","Baylor College of Medicine",1974-01-01,"04804     ",2022/04/28:05:35:11 PM,"PEPFETL ",,"Houston                     ","TX","77030     ",14798169,,"United States of America                                                   ",,"MD","N",,
7243702,5337588,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243703,5337705,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7608513,10552785,"D","Yes        ","Baylor College of Medicine",1974-01-01,"04804     ",2022/04/28:05:35:11 PM,"PEPFETL ",,"Houston                     ","TX","77030     ",14798169,,"United States of America                                                   ",,"MD","N",,
7243704,5337835,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243705,5337952,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243706,5338082,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7578393,6786555,"D","Yes        ","Rutgers Robert Wood Johnson Medical School",1988-05-122,"03306     ",2022/04/28:05:34:56 PM,"PEPFETL ",,"New Brunswick               ","NJ","08901     ",14797025,,"United States of America                                                   ",,"MD","N",,
7243707,5338199,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243708,5338329,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243709,5338446,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243710,5338589,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243711,5338706,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243712,5338836,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243713,5338953,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243714,5339070,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243715,5339187,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243716,5339304,"D","Yes        ","Tufts University School of Medicine",1995-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243717,5339421,"D","Yes        ","Tufts University School of Medicine",1997-05-121,"02407     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Boston                      ","MA","02111     ",14796336,,"United States of America                                                   ",,"MD","N",,
7243718,5515324,"D","Yes        ","University of Michigan Medical School",1981-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243719,5515441,"D","Yes        ","University of Michigan Medical School",1981-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243720,5515558,"D","Yes        ","University of Michigan Medical School",1981-06-152,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243721,5515675,"D","Yes        ","University of Michigan Medical School",1982-06-152,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243722,5515792,"D","Yes        ","University of Michigan Medical School",1982-06-152,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243723,5515922,"D","Yes        ","University of Michigan Medical School",1982-06-152,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243724,5516039,"D","Yes        ","University of Michigan Medical School",1982-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243725,5516156,"D","Yes        ","University of Michigan Medical School",1982-06-152,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243726,5516273,"D","Yes        ","University of Michigan Medical School",1982-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243727,5516390,"D","Yes        ","University of Michigan Medical School",1982-06-152,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243728,5516507,"D","Yes        ","University of Michigan Medical School",1982-06-152,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243729,5516624,"D","Yes        ","University of Michigan Medical School",1982-06-152,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243730,5516741,"D","Yes        ","University of Michigan Medical School",1982-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243731,5516858,"D","Yes        ","University of Michigan Medical School",1982-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243732,5516975,"D","Yes        ","University of Michigan Medical School",1982-01-01,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243733,5517105,"D","Yes        ","University of Michigan Medical School",1982-06-152,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243734,5517222,"D","Yes        ","University of Michigan Medical School",1982-06-152,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
7243735,5517339,"D","Yes        ","University of Michigan Medical School",1982-06-152,"02501     ",2022/04/28:05:31:55 PM,"PEPFETL ",,"Ann Arbor                   ","MI","48109     ",14796388,,"United States of America                                                   ",,"MD","N",,
