"ABMS_DATA_ID","ENTITY_ID","CERT_BOARD","CERTIFICATE","CERTIFICATE_TYPE","EFFECTIVE_DT","EXPIRATION_DT","LAST_REPORTED_DT","CERT_STAT_DESC","DURATION_TYPE_DESC","MOC_MET_RQT","REACTIVATION_DT","INSERT_DTM","INSERT_USER_ID","END_DT","CERTIFICATION_ID","ABMS_BIO_ID","MOC_PATHWAY_BRD_MSG","MOC_PATHWAY_ID","ABMS_RECORD_TYPE"
151975369,27822258,"American Board of Ophthalmology","Ophthalmology","General",2013-06-160,2024-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2031968,1020022,,,"Active"
151975370,27780424,"American Board of Ophthalmology","Ophthalmology","General",2013-06-160,2024-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2031969,1020023,,,"Active"
151975371,39069845,"American Board of Surgery","Surgery","General",2015-11-320,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2318871,1085590,,,"Active"
151975372,27681286,"American Board of Ophthalmology","Ophthalmology","General",2013-06-160,2024-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2031970,1020024,,,"Active"
151975373,22269919,"American Board of Ophthalmology","Ophthalmology","General",2013-06-160,2024-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2031971,1020025,,,"Active"
151975374,27662436,"American Board of Ophthalmology","Ophthalmology","General",2013-06-160,2024-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2031972,1020026,,,"Active"
151975375,27812222,"American Board of Ophthalmology","Ophthalmology","General",2013-06-160,2024-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2031973,1020027,,,"Active"
151975376,1806918,"American Board of Pediatrics","Pediatrics","General",2006-06-153,2014-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,1368012,107973,,,"Expired"
151975377,27817461,"American Board of Ophthalmology","Ophthalmology","General",2013-06-160,2024-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2031974,1020028,,,"Active"
151975378,21526423,"American Board of Ophthalmology","Ophthalmology","General",2013-06-160,2024-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2031975,1020029,,,"Active"
151975379,27715554,"American Board of Ophthalmology","Ophthalmology","General",2013-06-160,2024-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2031977,1020030,,,"Active"
151975380,27777694,"American Board of Ophthalmology","Ophthalmology","General",2013-06-160,2024-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2031978,1020031,,,"Active"
151975381,28389214,"American Board of Surgery","Surgery","General",2015-11-321,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2318917,1085552,,,"Active"
151975365,40344170,"American Board of Anesthesiology","Anesthesiology","General",2019-09-255,2030-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2820935,1079630,,,"Active"
151975366,40166629,"American Board of Anesthesiology","Anesthesiology","General",2017-05-138,2028-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2523159,1079632,,,"Active"
151975382,28304753,"American Board of Surgery","Surgery","General",2015-11-321,2027-12-365,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2318906,1085553,,,"Active"
151975383,3426913,"American Board of Surgery","Surgery","General",1994-10-294,2007-07-182,2023-05-124,"Re-Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,863645,108558,,,"Expired"
151975384,39143438,"American Board of Anesthesiology","Anesthesiology","General",2015-03-71,2026-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2266065,1024694,,,"Active"
151975385,39183231,"American Board of Anesthesiology","Anesthesiology","General",2017-09-271,2028-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2550310,1026028,,,"Active"
151975386,28921421,"American Board of Anesthesiology","Anesthesiology","General",2014-04-101,2025-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2143073,1026773,,,"Active"
151975387,38850782,"American Board of Anesthesiology","Anesthesiology","General",2015-02-57,2026-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2267076,1026774,,,"Active"
151975388,28843174,"American Board of Anesthesiology","Anesthesiology","General",2014-10-304,2025-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2242174,1026776,,,"Active"
151975389,28889272,"American Board of Anesthesiology","Anesthesiology","General",2014-04-101,2025-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2143074,1026777,,,"Active"
151975390,28841497,"American Board of Anesthesiology","Anesthesiology","General",2015-04-113,2026-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2264951,1026335,,,"Active"
151975391,28854094,"American Board of Anesthesiology","Anesthesiology","General",2014-10-304,2025-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2242151,1026691,,,"Active"
151975392,29319637,"American Board of Anesthesiology","Anesthesiology","General",2014-04-101,2025-12-366,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2143053,1026692,,,"Active"
151975393,27766982,"American Board of Anesthesiology","Anesthesiology","General",2014-10-304,2025-12-366,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2242006,1026125,,,"Active"
151975394,28813976,"American Board of Anesthesiology","Anesthesiology","General",2014-10-304,2025-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2242007,1026126,,,"Active"
151975395,1425082,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-12-365,,2023-05-124,"Re-Certification","Lifetime","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2348724,108729,,,"Active"
151975396,39075721,"American Board of Anesthesiology","Anesthesiology","General",2015-03-71,2026-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2266155,1026127,,,"Active"
151975400,5859629,"American Board of Pathology","Anatomic Pathology","General",1977-05-121,,2023-05-124,"Initial Certification","Lifetime",,,2023/04/12:05:03:04 AM,"PEPFETL ",,241984,109119,,,"Active"
151975401,5522019,"American Board of Family Medicine","Family Medicine","General",1993-07-190,1999-07-189,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,861828,103372,,,"Expired"
151975402,5522019,"American Board of Family Medicine","Family Medicine","General",1999-07-190,2005-07-203,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,861829,103372,,,"Expired"
151975397,39689412,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2774597,1108331,,,"Expired"
151975398,39078048,"American Board of Anesthesiology","Anesthesiology","General",2015-10-281,2026-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2317101,1027915,,,"Active"
151975399,39169256,"American Board of Anesthesiology","Anesthesiology","General",2017-03-68,2028-12-365,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2519086,1027916,,,"Active"
151975403,7893635,"American Board of Pediatrics","Pediatrics","General",1999-10-294,2005-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,1179489,103617,,,"Expired"
151975404,22133562,"American Board of Plastic Surgery","Plastic Surgery","General",2018-11-314,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2744433,1101971,,,"Active"
151975405,28300632,"American Board of Plastic Surgery","Plastic Surgery","General",2016-11-317,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2508572,1101972,,,"Active"
151975406,28302270,"American Board of Plastic Surgery","Plastic Surgery","General",2016-11-317,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2508573,1101973,,,"Active"
151975407,16150143,"American Board of Plastic Surgery","Plastic Surgery","General",2017-11-315,2028-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2628988,1101974,,,"Active"
151975408,27759611,"American Board of Plastic Surgery","Plastic Surgery","General",2017-11-315,2028-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2628989,1101975,,,"Active"
155271418,42873450,"American Board of Internal Medicine","Internal Medicine","General",2018-08-229,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:17:00 AM,"PEPFETL ",,2689148,1147326,,,"Active"
151975409,39096599,"American Board of Surgery","Surgery","General",2016-03-67,2027-12-365,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2392926,1102386,,,"Active"
151975410,14560490,"American Board of Pediatrics","Pediatrics","General",1985-05-121,,2023-05-124,"Re-Certification","Lifetime","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,862044,103950,,,"Active"
151975411,27087836,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2869752,1040359,,,"Expired"
151975412,12368170,"American Board of Radiology","Radiology","General",1973-01-01,,2023-05-124,"Initial Certification","Lifetime",,,2023/04/12:05:03:04 AM,"PEPFETL ",,236519,104035,,,"Active"
151975417,14075733,"American Board of Family Medicine","Family Medicine","General",1994-07-189,2001-07-193,2023-05-124,"Re-Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,862069,104027,,,"Expired"
151975418,39474288,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2589459,1108228,,,"Expired"
151975419,39474288,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2750909,1108228,,,"Expired"
151975420,28177379,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2014-01-31,2015-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2136690,1040415,,,"Expired"
151975421,28177379,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2015-12-365,2016-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2186521,1040415,,,"Expired"
151975422,28177379,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-12-365,2016-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2282296,1040415,,,"Expired"
151975423,28406972,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2820664,1040493,,,"Expired"
151975424,27176912,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2014-01-31,2015-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2136770,1040494,,,"Expired"
151975425,27176912,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2015-12-365,2016-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2230407,1040494,,,"Expired"
151975426,27176912,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2015-04-105,2016-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2274753,1040494,,,"Expired"
152199051,43892546,"American Board of Emergency Medicine","Emergency Medicine","General",2018-11-324,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2743858,1130189,,,"Active"
151975413,14075733,"American Board of Family Medicine","Family Medicine","General",2001-07-194,2008-07-209,2023-05-124,"Re-Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,1045759,104027,,,"Expired"
151975414,14075733,"American Board of Family Medicine","Family Medicine","General",2008-07-210,2014-08-243,2023-05-124,"Re-Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,1543093,104027,,,"Inactive"
151975415,14075733,"American Board of Family Medicine","Family Medicine","General",1980-07-193,1987-07-190,2023-05-124,"Initial Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,236511,104027,,,"Expired"
151975416,14075733,"American Board of Family Medicine","Family Medicine","General",1987-07-191,1994-07-188,2023-05-124,"Re-Certification","Time Limited","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,862068,104027,,,"Expired"
151975431,13179617,"American Board of Pediatrics","Pediatrics","General",1960-12-339,,2023-05-124,"Initial Certification","Lifetime","N  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,243819,110822,,,"Active"
151975432,39650685,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-11-316,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2505716,1108230,,,"Expired"
151975433,39650685,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2537581,1108230,,,"Expired"
151975434,39650685,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2647927,1108230,,,"Expired"
151975435,39650685,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2782262,1108230,,,"Expired"
151975436,39540822,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-11-316,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2505728,1108231,,,"Expired"
151975437,39540822,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2569183,1108231,,,"Expired"
151975427,38857009,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-12-344,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2515080,1108229,,,"Expired"
151975428,38857009,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2589460,1108229,,,"Expired"
151975429,38857009,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2732257,1108229,,,"Expired"
151975430,38857009,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2844413,1108229,,,"Expired"
151975438,39540822,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2713296,1108231,,,"Expired"
151975439,39540822,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2020-12-365,2021-12-366,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/12:05:03:04 AM,"PEPFETL ",,2844680,1108231,,,"Expired"
