RECSEQ	EMPPID	ORDER_NO	LINE_NO	CANCEL_DATE	CATALOG_ID	PROMO_CD	SHIPTO_CUSTID	BILLTO_CUSTID	PRODUCT_NO	QTY_CANCELLED	PRICE_EACH	TAX_EACH	OTHER_CHARGE	DISCOUNT_EACH	REASON_CODE	REASON_DESC	CAMPAIGN_CODE	DEMO_CODE	INSERT_DTM	UPDATE_DTM	PRODUCT_DESC	VENDOR_NUMBER	VENDOR_NAME	PRODUCT_COST	DISCONTINUED	THEME_CODE	PRODLINE_DESC	AMA_PROD_NO	PRODUCT_LINE	PROMO_DESC	QTY_MAILED
0000001334	0004507259	45988672	007003	2018/07/26 00:00:00	TGK	TGKA12FS	31713990	31713990	OP231519	0000000001	000067.96	0000000000	0000000000	0000000000		NONE	TGK	A12FS			HCPCS 2019 SPIRAL9781622027798	000000	*NONE	12.60	N	4150BP36	Coding And Reimbursements	OP231519	3		
0000001335	0004509566	45923281	003000	2019/01/30 00:00:00	FXZ	FXZ	48894906	48894906	BI034109	0000000001	000029.95	0000000000	0000000000	0000000000		NONE	FXZ	UNK			BI-Guides Newsletter Sep/Oct09	000000	*NONE	.00	N	4150AC29	Coding And Reimbursements	BI034109	3		
0000001336	0004511243	45982724	001040	2018/06/25 00:00:00	CIXM	CIX	36634207	36634207	AP142619	0000000001	000025.51	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT QUICK REF W/FULL CODE SET	000000	*NONE	.00	N	4131AC52	Coding And Reimbursements	AP142619	3	ONLINE CATALOG ORD MEMBER	00498962
0000001337	0004511243	45982724	001030	2018/06/25 00:00:00	CIXM	CIX	36634207	36634207	AP500919	0000000001	000015.31	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT ASST ELECTRONIC 1 YEAR SUB	000000	*NONE	.00	N	4131AC52	Coding And Reimbursements	AP500919	3	ONLINE CATALOG ORD MEMBER	00498962
0000001338	0004511243	45982724	001010	2018/06/25 00:00:00	CIXM	CIX	36634207	36634207	AP888819	0000000001	000042.34	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT 2019 PROFESSIONAL EDITION9781622027521	000000	*NONE	4.14	N	4150AC36	Coding And Reimbursements	AP888819	3	ONLINE CATALOG ORD MEMBER	00498962
0000001339	0004511243	45982724	001020	2018/06/25 00:00:00	CIXM	CIX	36634207	36634207	EB888819	0000000001	000039.79	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT PRO 2019 EB9781622027538	000000	*NONE	.00	N	4145AC36	Coding And Reimbursements	EB888819	3	ONLINE CATALOG ORD MEMBER	00498962
0000001340	0004512217	45958591	001004	2018/05/03 00:00:00	UNK	UNKMC	59238066	59238066	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001341	0004512217	45958591	001005	2018/05/03 00:00:00	UNK	UNKMC	59238066	59238066	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001342	0004513776	46090366	001000	2019/06/10 00:00:00	CIX	CIX	37894854	37894853	EP054120	0000000001	000118.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT PRO 20209781622028986	000000	*NONE	4.74	N	4150AC36	Coding And Reimbursements	EP054120	3	ONLINE CATALOG ORD MEMBER	00498962
0000001343	0004513776	46090366	002000	2019/06/10 00:00:00	CIX	CIX	37894854	37894853	OP201420	0000000001	000108.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			ICD10CM 2020 - GUIDELINES9781622029235	000000	*NONE	15.49	N	4150BQ44	Coding And Reimbursements	OP201420	3	ONLINE CATALOG ORD MEMBER	00498962
0000001344	0004514459	45990012	002000	2018/09/04 00:00:00	F1VM	F1VV218	29019725	37416181	EP054119	0000000001	000082.95	0000000000	0000000000	0000000000		NONE	F1V	V218			CPT PRO 20199781622027521	000000	*NONE	4.14	N	4150AC36	Coding And Reimbursements	EP054119	3		
0000001345	0004514459	45990012	003001	2018/09/04 00:00:00	F1VM	F1VV218	29019725	37416181	EP054119	0000000001	000082.12	0000000000	0000000000	0000000000		NONE	F1V	V218			CPT PRO 20199781622027521	000000	*NONE	4.14	N	4150AC36	Coding And Reimbursements	EP054119	3		
0000001346	0004514459	45990012	001000	2018/09/04 00:00:00	F1VM	F1VV218	29019725	37416181	OP201419	0000000001	000081.95	0000000000	0000000000	0000000000		NONE	F1V	V218			ICD10CM 2019 W_ GUIDELINES9781622027736	000000	*NONE	15.15	N	4150BQ44	Coding And Reimbursements	OP201419	3		
0000001347	0004514459	45990012	003002	2018/09/04 00:00:00	F1VM	F1VV218	29019725	37416181	OP201419	0000000001	000077.03	0000000000	0000000000	0000000000		NONE	F1V	V218			ICD10CM 2019 W_ GUIDELINES9781622027736	000000	*NONE	15.15	N	4150BQ44	Coding And Reimbursements	OP201419	3		
0000001348	0004514459	45990012	003003	2018/09/04 00:00:00	F1VM	F1VV218	29019725	37416181	OP231519	0000000001	000075.15	0000000000	0000000000	0000000000		NONE	F1V	V218			HCPCS 2019 SPIRAL9781622027798	000000	*NONE	12.60	N	4150BP36	Coding And Reimbursements	OP231519	3		
0000001349	0004514459	45990012	003004	2018/09/04 00:00:00	F1VM	F1VV218	29019725	37416181	OP512919	0000000001	000058.23	0000000000	0000000000	0000000000		NONE	F1V	V218			CPT CHANGES 20199781622027545	000000	*NONE	3.05	N	4150AC34	Coding And Reimbursements	OP512919	3		
0000001350	0004515394	45964983	001010	2018/02/27 00:00:00	CIX	CIX	36142185	36142185	EP054118	0000000001	000093.56	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3	ONLINE CATALOG ORD MEMBER	00498962
0000001351	0004515394	45964983	001020	2018/02/27 00:00:00	CIX	CIX	36142185	36142185	OP201418	0000000001	000083.96	0000000000	0000000000	0000000000		NONE	CIX	UNK			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3	ONLINE CATALOG ORD MEMBER	00498962
0000001352	0004515394	45964983	001030	2018/02/27 00:00:00	CIX	CIX	36142185	36142185	OP231518	0000000001	000079.96	0000000000	0000000000	0000000000		NONE	CIX	UNK			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3	ONLINE CATALOG ORD MEMBER	00498962
0000001353	0004515684	46130253	001000	2019/10/18 00:00:00	CIX	CIX	30240815	30240815	OP490619	0000000001	000099.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			Netters Atlas CPT 3E9781640160354	368278	CJK GROUP INC	17.00	N	4150AC33	Coding And Reimbursements	OP490619	3	ONLINE CATALOG ORD MEMBER	00498962
0000001354	0004515763	45986503	014002	2018/10/09 00:00:00	F1V	F1VV218	51521570	51520489	OP201119	0000000001	000087.16	0000000000	0000000000	0000000000		NONE	F1V	V218			ICD10PCS 2019 CODEBOOK9781622027750	000250	OPTUM - CUST 130006	14.17	N	4150BQ45	Coding And Reimbursements	OP201119	3		
0000001355	0004515763	45986503	014001	2018/10/09 00:00:00	F1V	F1VV218	51521570	51520489	OP201419	0000000001	000087.16	0000000000	0000000000	0000000000		NONE	F1V	V218			ICD10CM 2019 W_ GUIDELINES9781622027736	000250	OPTUM - CUST 130006	15.15	N	4150BQ44	Coding And Reimbursements	OP201419	3		
0000001356	0004515841	45996107	001000	2018/09/04 00:00:00	AMA	AMAINT0	36922294	36922294	DL513218	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	AMA	INT0			CPT 2018 DATA FILE SINGLE	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	DL513218	3		
0000001357	0004516269	45982954	001000	2018/06/15 00:00:00	CIX	CIX	36644053	36644052	EB201419	0000000001	000098.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			ICD10CM 2019  EB9781622027743	000000	*NONE	.00	N	4145BQ44	Coding And Reimbursements	EB201419	3	ONLINE CATALOG ORD MEMBER	00498962
0000001358	0004522692	45955580	002030	2018/05/03 00:00:00	UNK	UNKMC	35766400	35766400	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001359	0004522692	45955580	002040	2018/05/03 00:00:00	UNK	UNKMC	35766400	35766400	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001360	0004524600	45976188	002000	2018/06/06 00:00:00	CIXM	CIX	36486489	36486489	EP054119	0000000001	000082.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT PRO 20199781622027521	000000	*NONE	4.14	N	4150AC36	Coding And Reimbursements	EP054119	3	ONLINE CATALOG ORD MEMBER	00498962
0000001361	0004524600	45976188	001000	2018/06/06 00:00:00	CIXM	CIX	36486489	36486489	OP201119	0000000002	000061.47	0000000000	0000000000	0000000000		NONE	CIX	UNK			ICD10PCS 2019 CODEBOOK9781622027750	000000	*NONE	20.75	N	4150BQ45	Coding And Reimbursements	OP201119	3	ONLINE CATALOG ORD MEMBER	00498962
0000001362	0004524649	45949369	001004	2018/05/03 00:00:00	UNK	UNKMC	56068161	56068161	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001363	0004524649	45949369	001005	2018/05/03 00:00:00	UNK	UNKMC	56068161	56068161	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001364	0004525136	46111845	001000	2019/08/20 00:00:00	CIX	CIX	38188759	38188758	EP054120	0000000014	000118.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT PRO 20209781622028986	000000	*NONE	4.74	N	4150AC36	Coding And Reimbursements	EP054120	3	ONLINE CATALOG ORD MEMBER	00498962
0000001365	0004525136	46111845	005001	2019/08/20 00:00:00	CIX	CIX	38188759	38188758	EP054120	0000000014	000095.16	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT PRO 20209781622028986	000000	*NONE	4.74	N	4150AC36	Coding And Reimbursements	EP054120	3	ONLINE CATALOG ORD MEMBER	00498962
0000001366	0004525136	46111845	002000	2019/08/20 00:00:00	CIX	CIX	38188759	38188758	OP201420	0000000014	000070.82	0000000000	0000000000	0000000000		NONE	CIX	UNK			ICD10CM 2020 - GUIDELINES9781622029235	000000	*NONE	15.49	N	4150BQ44	Coding And Reimbursements	OP201420	3	ONLINE CATALOG ORD MEMBER	00498962
0000001367	0004525136	46111845	005002	2019/08/20 00:00:00	CIX	CIX	38188759	38188758	OP201420	0000000014	000087.16	0000000000	0000000000	0000000000		NONE	CIX	UNK			ICD10CM 2020 - GUIDELINES9781622029235	000000	*NONE	15.49	N	4150BQ44	Coding And Reimbursements	OP201420	3	ONLINE CATALOG ORD MEMBER	00498962
0000001368	0004525136	46111845	003000	2019/08/20 00:00:00	CIX	CIX	38188759	38188758	OP231520	0000000014	000068.22	0000000000	0000000000	0000000000		NONE	CIX	UNK			HCPCS 2020 SPIRAL9781622029303	000000	*NONE	10.92	N	4150BP36	Coding And Reimbursements	OP231520	3	ONLINE CATALOG ORD MEMBER	00498962
0000001369	0004525136	46111845	005003	2019/08/20 00:00:00	CIX	CIX	38188759	38188758	OP231520	0000000014	000083.96	0000000000	0000000000	0000000000		NONE	CIX	UNK			HCPCS 2020 SPIRAL9781622029303	000000	*NONE	10.92	N	4150BP36	Coding And Reimbursements	OP231520	3	ONLINE CATALOG ORD MEMBER	00498962
0000001370	0004525230	45973317	002000	2018/12/05 00:00:00	CIX	CIX	36414413	36414412	ER407019	0000000001	000021.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			ERC-CPT 19-CARDIOLOGY9781622027842	976111	VISOGRAPHIC INC	1.45	N	4150AC21	Coding And Reimbursements	ER407019	3	ONLINE CATALOG ORD MEMBER	00498962
0000001371	0004527421	45954205	001030	2018/05/03 00:00:00	UNK	UNKMC	35685991	35685991	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001372	0004527421	45954205	001040	2018/05/03 00:00:00	UNK	UNKMC	35685991	35685991	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001373	0004527754	45987208	002000	2018/07/17 00:00:00	TGH	TGHA12	65037156	65037156	EP054119	0000000001	000079.53	0000000000	0000000000	0000000000		NONE	TGH	A12			CPT PRO 20199781622027521	000000	*NONE	4.14	N	4150AC36	Coding And Reimbursements	EP054119	3		
0000001374	0004527754	45987208	001000	2018/07/17 00:00:00	TGH	TGHA12	65037156	65037156	OP201419	0000000001	000068.22	0000000000	0000000000	0000000000		NONE	TGH	A12			ICD10CM 2019 W_ GUIDELINES9781622027736	000000	*NONE	19.50	N	4150BQ44	Coding And Reimbursements	OP201419	3		
0000001375	0004528991	46014378	001040	2018/11/02 00:00:00	CIXM	CIX	37149880	37149879	OP512919	0000000001	000058.23	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT CHANGES 20199781622027545	000000	*NONE	3.05	N	4150AC34	Coding And Reimbursements	OP512919	3	ONLINE CATALOG ORD MEMBER	00498962
0000001376	0004528991	46025963	001000	2018/12/03 00:00:00	CIXM	CIX	37149880	37149879	OP231519	0000000001	000079.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			HCPCS 2019 SPIRAL9781622027798	000000	*NONE	12.60	N	4150BP36	Coding And Reimbursements	OP231519	3	ONLINE CATALOG ORD MEMBER	00498962
0000001377	0004530270	45932379	001030	2018/01/05 00:00:00	CIX	CIX	35270465	35270464	OP231518	0000000001	000079.96	0000000000	0000000000	0000000000		NONE	CIX	UNK			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3	ONLINE CATALOG ORD MEMBER	00498962
0000001378	0004530799	45996309	001010	2018/09/18 00:00:00	CIX	CIX	36928493	36928493	EP054119	0000000001	000093.56	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT PRO 20199781622027521	861190	LSC COMMUNICATIONS	4.79	N	4150AC36	Coding And Reimbursements	EP054119	3	ONLINE CATALOG ORD MEMBER	00498962
0000001379	0004530799	45996309	001020	2018/09/18 00:00:00	CIX	CIX	36928493	36928493	OP201419	0000000001	000087.16	0000000000	0000000000	0000000000		NONE	CIX	UNK			ICD10CM 2019 W_ GUIDELINES9781622027736	000000	*NONE	15.15	N	4150BQ44	Coding And Reimbursements	OP201419	3	ONLINE CATALOG ORD MEMBER	00498962
0000001380	0004530799	45996309	001030	2018/09/18 00:00:00	CIX	CIX	36928493	36928493	OP231519	0000000001	000083.96	0000000000	0000000000	0000000000		NONE	CIX	UNK			HCPCS 2019 SPIRAL9781622027798	000000	*NONE	12.60	N	4150BP36	Coding And Reimbursements	OP231519	3	ONLINE CATALOG ORD MEMBER	00498962
0000001381	0004531059	45929443	005000	2018/01/12 00:00:00	FZF	FZF	24996974	24996974	OP231518	0000000002	000099.95	0000000000	0000000000	0000000000		NONE	FZF	UNK			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000001382	0004531366	45967117	002030	2018/05/03 00:00:00	UNK	UNKMC	35937635	35937635	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001383	0004531366	45967117	002040	2018/05/03 00:00:00	UNK	UNKMC	35937635	35937635	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001384	0004531535	45954900	001004	2018/05/03 00:00:00	UNK	UNKMC	35162915	35162915	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001385	0004531535	45954900	001005	2018/05/03 00:00:00	UNK	UNKMC	35162915	35162915	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001386	0004532085	46006981	001000	2018/11/19 00:00:00	TGE	TGEA13	70793407	62840411	OP231519	0000000001	000059.97	0000000000	0000000000	0000000000		NONE	TGE	A13			HCPCS 2019 SPIRAL9781622027798	000000	*NONE	12.60	N	4150BP36	Coding And Reimbursements	OP231519	3		
0000001387	0004532155	45988695	005000	2018/07/30 00:00:00	TGKM	TGKA10FS	01657462	01657462	EP054119	0000000005	000080.46	0000000000	0000000000	0000000000		NONE	TGK	A10FS			CPT PRO 20199781622027521	000000	*NONE	4.14	N	4150AC36	Coding And Reimbursements	EP054119	3		
0000001388	0004532155	45988695	001000	2018/07/30 00:00:00	TGKM	TGKA10FS	01657462	01657462	ER455219	0000000010	000017.95	0000000000	0000000000	0000000000		NONE	TGK	A10FS			ERC-CHRONIC 19-HIPPELVIC9781622028740	000000	*NONE	1.35	N	4150BQ48	Coding And Reimbursements	ER455219	3		
0000001389	0004532155	45988695	008000	2018/07/30 00:00:00	TGKM	TGKA10FS	01657462	01657462	OP108719	0000000001	000075.95	0000000000	0000000000	0000000000		NONE	TGK	A10FS			AAB-HCPCS 20199781622027798	000000	*NONE	.00	N	4150BP36	Coding And Reimbursements	OP108719	3		
0000001390	0004532155	45988695	006000	2018/07/30 00:00:00	TGKM	TGKA10FS	01657462	01657462	OP201419	0000000005	000063.10	0000000000	0000000000	0000000000		NONE	TGK	A10FS			ICD10CM 2019 W_ GUIDELINES9781622027736	000000	*NONE	19.50	N	4150BQ44	Coding And Reimbursements	OP201419	3		
0000001391	0004532155	45988695	007000	2018/07/30 00:00:00	TGKM	TGKA10FS	01657462	01657462	OP231519	0000000001	000061.56	0000000000	0000000000	0000000000		NONE	TGK	A10FS			HCPCS 2019 SPIRAL9781622027798	000000	*NONE	12.60	N	4150BP36	Coding And Reimbursements	OP231519	3		
0000001392	0004533244	45938218	007000	2018/01/03 00:00:00	FZBM	FZBA10	08186144	08186144	OP514618	0000000001	000071.20	0000000000	0000000000	0000000000		NONE	FZB	A10			AAB-MEDICARE RBRVS 20189781622026142	000000	*NONE	.00	N	4150AC28	Coding And Reimbursements	OP514618	3		
0000001393	0004533479	45932755	001003	2018/01/09 00:00:00	FXZ	FXZ	52837621	52837621	OP231518	0000000001	000079.96	0000000000	0000000000	0000000000		NONE	FXZ	UNK			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000001394	0004536901	45998151	001000	2018/12/28 00:00:00	CIX	CIX	35325390	36959976	OP231519	0000000001	000078.71	0000000000	0000000000	0000000000		NONE	CIX	UNK			HCPCS 2019 SPIRAL9781622027798	522347	ELSEVIER	10.86	N	4150BP36	Coding And Reimbursements	OP231519	3	ONLINE CATALOG ORD MEMBER	00498962
0000001395	0004537552	45951034	001030	2018/05/03 00:00:00	UNK	UNKMC	35506486	35506486	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001396	0004537552	45951034	001040	2018/05/03 00:00:00	UNK	UNKMC	35506486	35506486	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001397	0004538975	45938210	005000	2018/01/03 00:00:00	FZBM	FZBA10	03287961	03287961	OP108718	0000000001	000075.95	0000000000	0000000000	0000000000		NONE	FZB	A10			AAB-HCPCS 20189781622026128	000000	*NONE	.00	N	4150BP36	Coding And Reimbursements	OP108718	3		
0000001398	0004540112	45993255	001000	2018/11/12 00:00:00	CIX	CIX	36884343	36884342	OP512919	0000000001	000082.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT CHANGES 20199781622027545	368278	CJK GROUP INC	4.27	N	4150AC34	Coding And Reimbursements	OP512919	3	ONLINE CATALOG ORD MEMBER	00498962
0000001399	0004540574	45979589	002000	2018/09/04 00:00:00	CIX	CIX	36555006	36555005	ER454019	0000000001	000021.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			ERC-CHRONIC 19-DIABET-OBES9781622028719	976111	VISOGRAPHIC INC	.70	N	4150BQ48	Coding And Reimbursements	ER454019	3	ONLINE CATALOG ORD MEMBER	00498962
0000001400	0004540574	45979589	001000	2018/09/04 00:00:00	CIX	CIX	36555006	36555005	ER454419	0000000001	000021.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			ERC-CHRONIC 19-COPD-PNEUM9781622028726	976111	VISOGRAPHIC INC	.70	N	4150BQ48	Coding And Reimbursements	ER454419	3	ONLINE CATALOG ORD MEMBER	00498962
0000001401	0004540574	45979589	003000	2018/09/04 00:00:00	CIX	CIX	36555006	36555005	ER455619	0000000001	000021.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			ERC-CHRONIC 19-MYOINFARC9781622028757	976111	VISOGRAPHIC INC	.70	N	4150BQ48	Coding And Reimbursements	ER455619	3	ONLINE CATALOG ORD MEMBER	00498962
0000001402	0004541081	45955485	002030	2018/05/03 00:00:00	UNK	UNKMC	35775717	35775717	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001403	0004541081	45955485	002040	2018/05/03 00:00:00	UNK	UNKMC	35775717	35775717	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001404	0004542764	45958581	001004	2018/05/03 00:00:00	UNK	UNKMC	59248651	59248651	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000001405	0004542764	45958581	001005	2018/05/03 00:00:00	UNK	UNKMC	59248651	59248651	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
