RECSEQ	EMPPID	ORDER_NO	LINE_NO	RETURN_DATE	CATALOG_ID	PROMO_CD	SHIPTO_CUSTID	BILLTO_CUSTID	PRODUCT_NO	RETURNED_QTY	PRICE_EACH	TAX_EACH	OTHER_CHARGE	DISCOUNT	REASON_CODE	REASON_DESC	CAMPAIGN_CODE	DEMO_CODE	INSERT_DTM	UPDATE_DTM	PRODUCT_DESC	VENDOR_NUMBER	VENDOR_NAME	PRODUCT_COST	DISCONTINUED	THEME_CODE	PRODLINE_DESC	AMA_PROD_NO	PRODUCT_LINE	PROMO_DESC	QTY_MAILED
0000001451	0002993323	45952435	000800	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	OP701110	0000000001	000020.87	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			Financial Mgt Med Pract 3E9781603592963	046009	MCNAUGHTON GUNN, INC	4.00	N	4150BQ13	Practice Management	OP701110	6		
0000001452	0002993323	45953977	000500	2018/04/11 00:00:00	4RE	4RESELL4	44324691	33328969	OP201118	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10PCS 2018 CODEBOOK9781622026067	784010	OPTUMINSIGHT INC	16.20	N	4150BQ45	Coding And Reimbursements	OP201118	3		
0000001453	0002993323	45953979	002500	2018/04/03 00:00:00	4RE	4RESELL4	44324691	33328969	OP201118	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10PCS 2018 CODEBOOK9781622026067	784010	OPTUMINSIGHT INC	16.20	N	4150BQ45	Coding And Reimbursements	OP201118	3		
0000001454	0002993323	45957686	001900	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001455	0002993323	45957686	001900	2018/04/11 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001456	0002993323	45957686	002100	2018/04/24 00:00:00	4RE	4RESELL4	44324691	33328969	OP231518	0000000001	000054.97	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000001457	0002993323	45959275	001300	2018/04/24 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001458	0002993323	45959275	001300	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001459	0002993323	45959275	001300	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001460	0002993323	45959275	001300	2018/04/11 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001461	0002993323	45959275	001300	2018/04/03 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001462	0002993323	45959275	001400	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001463	0002993323	45959275	001500	2018/04/24 00:00:00	4RE	4RESELL4	44324691	33328969	OP231518	0000000001	000054.97	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000001464	0002993323	45964181	000700	2018/04/03 00:00:00	4RE	4RESELL4	44324691	33328969	OP201417	0000000001	000054.97	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2017 CODEBOOK9781622024049	283061	OPTUM	17.48	N	4150BQ44	Coding And Reimbursements	OP201417	3		
0000001465	0002993323	45965316	000800	2018/04/24 00:00:00	4RE	4RESELL4	44324691	33328969	OP201417	0000000001	000054.97	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2017 CODEBOOK9781622024049	283061	OPTUM	17.48	N	4150BQ44	Coding And Reimbursements	OP201417	3		
0000001466	0002993323	45965316	000800	2018/04/11 00:00:00	4RE	4RESELL4	44324691	33328969	OP201417	0000000001	000054.97	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2017 CODEBOOK9781622024049	283061	OPTUM	17.48	N	4150BQ44	Coding And Reimbursements	OP201417	3		
0000001467	0002993323	45965316	001100	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001468	0002993323	45965316	001100	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001469	0002993323	45966434	003700	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	OP054118	0000000001	000065.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT STANDARD 2018 SOFTBOUND9781622025985	933044	DONNELLEY RECEIVABLES	2.95	N	4150AC35	Coding And Reimbursements	OP054118	3		
0000001470	0002993323	45966434	003700	2018/04/04 00:00:00	4RE	4RESELL4	44324691	33328969	OP054118	0000000001	000065.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT STANDARD 2018 SOFTBOUND9781622025985	933044	DONNELLEY RECEIVABLES	2.95	N	4150AC35	Coding And Reimbursements	OP054118	3		
0000001471	0002993323	45966434	000900	2018/04/24 00:00:00	4RE	4RESELL4	44324691	33328969	OP201417	0000000001	000054.97	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2017 CODEBOOK9781622024049	283061	OPTUM	17.48	N	4150BQ44	Coding And Reimbursements	OP201417	3		
0000001472	0002993323	45966434	001900	2018/04/03 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001473	0002993323	45966434	001900	2018/04/04 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000002	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001474	0002993323	45967232	000800	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	OP054118	0000000001	000065.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT STANDARD 2018 SOFTBOUND9781622025985	933044	DONNELLEY RECEIVABLES	2.95	N	4150AC35	Coding And Reimbursements	OP054118	3		
0000001475	0002993323	45967232	000800	2018/04/11 00:00:00	4RE	4RESELL4	44324691	33328969	OP054118	0000000001	000065.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT STANDARD 2018 SOFTBOUND9781622025985	933044	DONNELLEY RECEIVABLES	2.95	N	4150AC35	Coding And Reimbursements	OP054118	3		
0000001476	0002993323	45967232	000900	2018/05/11 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001477	0002993323	45968111	000400	2018/04/11 00:00:00	4RE	4RESELL4	44324691	33328969	OP025407	0000000001	000106.70	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			Gdes Eval Perm Impair, 6th ED9781579478889	166757	SHERIDAN BOOKS	4.47	N	4150BQ65	Clinical	OP025407	8		
0000001478	0002993323	45968111	001200	2018/05/11 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R22	Overstock	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001479	0002993323	45968111	001200	2018/04/11 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R22	Overstock	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001480	0002993323	45968875	001000	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	OP054118	0000000001	000065.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT STANDARD 2018 SOFTBOUND9781622025985	933044	DONNELLEY RECEIVABLES	2.95	N	4150AC35	Coding And Reimbursements	OP054118	3		
0000001481	0002993323	45968875	001000	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	OP054118	0000000001	000065.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT STANDARD 2018 SOFTBOUND9781622025985	933044	DONNELLEY RECEIVABLES	2.95	N	4150AC35	Coding And Reimbursements	OP054118	3		
0000001482	0002993323	45968875	000700	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	OP059617	0000000001	000050.57	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			RBRVS 2017 PHYSICIANS GUIDE9781622024131	174812	PA HUTCHINSON	4.95	N	4150AC28	Coding And Reimbursements	OP059617	3		
0000001483	0002993323	45968875	001300	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	OP201118	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10PCS 2018 CODEBOOK9781622026067	784010	OPTUMINSIGHT INC	16.20	N	4150BQ45	Coding And Reimbursements	OP201118	3		
0000001484	0002993323	45968875	001300	2018/04/11 00:00:00	4RE	4RESELL4	44324691	33328969	OP201118	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10PCS 2018 CODEBOOK9781622026067	784010	OPTUMINSIGHT INC	16.20	N	4150BQ45	Coding And Reimbursements	OP201118	3		
0000001485	0002993323	45968875	001200	2018/04/11 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001486	0002993323	45968891	000100	2018/05/21 00:00:00	4RE	4RESELL4	44324691	33328969	ER409718	0000000001	000012.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ERC-CPT-'18-E/M9781622026326	928261	BADGER PRESS	1.75	N	4150AC21	Coding And Reimbursements	ER409718	3		
0000001487	0002993323	45970991	002700	2018/04/16 00:00:00	4RE	4RESELL4	44324691	33328969	ER449618	0000000001	000014.82	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ERC-I10CM 18-GASTRO9781622026449	976111	VISOGRAPHIC INC	1.05	N	4150BQ48	Coding And Reimbursements	ER449618	3		
0000001488	0002993323	45970991	001200	2018/04/24 00:00:00	4RE	4RESELL4	44324691	33328969	OP054118	0000000001	000065.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT STANDARD 2018 SOFTBOUND9781622025985	933044	DONNELLEY RECEIVABLES	2.95	N	4150AC35	Coding And Reimbursements	OP054118	3		
0000001489	0002993323	45970991	001200	2018/04/24 00:00:00	4RE	4RESELL4	44324691	33328969	OP054118	0000000001	000065.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT STANDARD 2018 SOFTBOUND9781622025985	933044	DONNELLEY RECEIVABLES	2.95	N	4150AC35	Coding And Reimbursements	OP054118	3		
0000001490	0002993323	45970991	001200	2018/04/24 00:00:00	4RE	4RESELL4	44324691	33328969	OP054118	0000000002	000065.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT STANDARD 2018 SOFTBOUND9781622025985	933044	DONNELLEY RECEIVABLES	2.95	N	4150AC35	Coding And Reimbursements	OP054118	3		
0000001491	0002993323	45970991	001400	2018/04/24 00:00:00	4RE	4RESELL4	44324691	33328969	OP201118	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10PCS 2018 CODEBOOK9781622026067	784010	OPTUMINSIGHT INC	16.20	N	4150BQ45	Coding And Reimbursements	OP201118	3		
0000001492	0002993323	45970991	001400	2018/04/24 00:00:00	4RE	4RESELL4	44324691	33328969	OP201118	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10PCS 2018 CODEBOOK9781622026067	784010	OPTUMINSIGHT INC	16.20	N	4150BQ45	Coding And Reimbursements	OP201118	3		
0000001493	0002993323	45970991	001300	2018/04/24 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001494	0002993323	45972184	001800	2018/04/24 00:00:00	4RE	4RESELL4	44324691	33328969	OP201118	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10PCS 2018 CODEBOOK9781622026067	784010	OPTUMINSIGHT INC	16.20	N	4150BQ45	Coding And Reimbursements	OP201118	3		
0000001495	0002993323	45972184	001700	2018/04/24 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001496	0002993323	45973369	003200	2018/06/06 00:00:00	4RE	4RESELL4	44324691	33328969	ER414718	0000000001	000012.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ERC-CPT-'18-BEHAVIORAL HEALTH9781622026166	928261	BADGER PRESS	1.75	N	4150AC21	Coding And Reimbursements	ER414718	3		
0000001497	0002993323	45973369	001700	2018/05/21 00:00:00	4RE	4RESELL4	44324691	33328969	OP301014	0000000001	000054.97	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			Medical Record Auditor 4E9781622021017	174812	PA HUTCHINSON	5.10	N	4150BP40	Coding And Reimbursements	OP301014	3		
0000001498	0002993323	45974935	002700	2018/06/21 00:00:00	4RE	4RESELL4	44324691	33328969	ER407018	0000000001	000012.07	0000000000	0000000000	0000000000	R22	Overstock	4RE	SELL4			ERC-CPT-'18-CARDIOLOGY9781622026173	928261	BADGER PRESS	1.75	N	4150AC21	Coding And Reimbursements	ER407018	3		
0000001499	0002993323	45974935	003900	2018/05/21 00:00:00	4RE	4RESELL4	44324691	33328969	ER452218	0000000001	000014.82	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ERC-I10CM 18-PSYCH9781622026562	976111	VISOGRAPHIC INC	1.05	N	4150BQ48	Coding And Reimbursements	ER452218	3		
0000001500	0002993323	45974935	001900	2018/07/11 00:00:00	4RE	4RESELL4	44324691	33328969	OP054118	0000000001	000065.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT STANDARD 2018 SOFTBOUND9781622025985	933044	DONNELLEY RECEIVABLES	2.95	N	4150AC35	Coding And Reimbursements	OP054118	3		
0000001501	0002993323	45974935	001900	2018/06/06 00:00:00	4RE	4RESELL4	44324691	33328969	OP054118	0000000001	000065.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT STANDARD 2018 SOFTBOUND9781622025985	933044	DONNELLEY RECEIVABLES	2.95	N	4150AC35	Coding And Reimbursements	OP054118	3		
0000001502	0002993323	45974935	001900	2018/06/06 00:00:00	4RE	4RESELL4	44324691	33328969	OP054118	0000000001	000065.07	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT STANDARD 2018 SOFTBOUND9781622025985	933044	DONNELLEY RECEIVABLES	2.95	N	4150AC35	Coding And Reimbursements	OP054118	3		
0000001503	0002993323	45974935	002200	2018/06/06 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001504	0002993323	45974935	002200	2018/05/21 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001505	0002993323	45974935	002500	2018/05/21 00:00:00	4RE	4RESELL4	44324691	33328969	OP231518	0000000001	000054.97	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000001506	0002993323	45974935	002500	2018/05/11 00:00:00	4RE	4RESELL4	44324691	33328969	OP231518	0000000001	000054.97	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000001507	0002993323	45974935	004300	2018/06/21 00:00:00	4RE	4RESELL4	44324691	33328969	OP259618	0000000001	000098.97	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT CE 2018: ORTHO UPPER9781622027118	035217	DECISION HEALTH	40.45	N	4150AC64	Coding And Reimbursements	OP259618	3		
0000001508	0002993323	45975954	001600	2018/08/07 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001509	0002993323	45975954	001600	2018/08/07 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001510	0002993323	45975954	001600	2018/08/07 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001511	0002993323	45975954	001600	2018/07/31 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R5	DID NOT WANT/DO NOT NEED	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001512	0002993323	45975954	001600	2018/06/27 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001513	0002993323	45975954	001600	2018/06/21 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R22	Overstock	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001514	0002993323	45975954	001600	2018/05/21 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001515	0002993323	45975954	001600	2018/05/21 00:00:00	4RE	4RESELL4	44324691	33328969	EP054118	0000000001	000079.53	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			CPT PROFESSIONAL 2018 SPIRAL9781622026005	861190	LSC COMMUNICATIONS	4.25	N	4150AC36	Coding And Reimbursements	EP054118	3		
0000001516	0002993323	45975954	002400	2018/06/21 00:00:00	4RE	4RESELL4	44324691	33328969	ER409618	0000000001	000012.07	0000000000	0000000000	0000000000	R22	Overstock	4RE	SELL4			ERC-CPT & HCPCS MODIFIERS-'189781622026357	928261	BADGER PRESS	1.75	N	4150AC21	Coding And Reimbursements	ER409618	3		
0000001517	0002993323	45975954	001900	2018/06/21 00:00:00	4RE	4RESELL4	44324691	33328969	OP201118	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10PCS 2018 CODEBOOK9781622026067	784010	OPTUMINSIGHT INC	16.20	N	4150BQ45	Coding And Reimbursements	OP201118	3		
0000001518	0002993323	45975954	001800	2018/06/21 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001519	0002993323	45975954	001800	2018/06/06 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001520	0002993323	45975954	001800	2018/05/21 00:00:00	4RE	4RESELL4	44324691	33328969	OP201418	0000000001	000057.72	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			ICD10CM 2018 CODEBOOK9781622026043	784010	OPTUMINSIGHT INC	18.30	N	4150BQ44	Coding And Reimbursements	OP201418	3		
0000001521	0002993323	45975954	002000	2019/02/12 00:00:00	4RE	4RESELL4	44324691	33328969	OP231518	0000000014	000054.97	0000000000	0000000000	0000000000	R9	DAMAGED/DEFECTIVE	4RE	SELL4			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
